year,municipality,municipality_id,district,district_id,project_name,project_id,project_number,typology,layout,rent_type,volume,value,shape_Length,shape_Area
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,new,5.000000000000000,345000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,1.000000000000000,110000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,new,1.000000000000000,67500.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,new,2.000000000000000,108000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,renewal,2.000000000000000,115000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,new,2.000000000000000,111000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,4.000000000000000,237000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,new,1.000000000000000,88000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,renewal,1.000000000000000,120000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,4 beds,new,1.000000000000000,150000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,new,2.000000000000000,106000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,renewal,5.000000000000000,336000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,new,5.000000000000000,327000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,6.000000000000000,306556.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,renewal,1.000000000000000,82000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,4 beds,renewal,1.000000000000000,150000.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,new,2.000000000000000,107000.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,renewal,6.000000000000000,394250.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,8.000000000000000,505250.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,new,1.000000000000000,75000.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,4 beds,renewal,1.000000000000000,150000.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,new,8.000000000000000,331510.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,renewal,5.000000000000000,263000.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,new,4.000000000000000,205010.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,3.000000000000000,153250.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,new,2.000000000000000,76000.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,4 beds,new,1.000000000000000,110000.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,new,9.000000000000000,517000.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,renewal,6.000000000000000,322350.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,new,10.000000000000000,429727.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,2.000000000000000,131250.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,new,1.000000000000000,110000.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,renewal,1.000000000000000,75000.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,4 beds,new,2.000000000000000,225000.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,new,15.000000000000000,1034100.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,1 bed,renewal,1.000000000000000,63000.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,new,9.000000000000000,834600.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,2 beds,renewal,1.000000000000000,70000.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,3 beds,new,1.000000000000000,111220.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,4 beds,renewal,1.000000000000000,131250.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,16.000000000000000,986500.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,2.000000000000000,178000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,6.000000000000000,457000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,7.000000000000000,472000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,7.000000000000000,433000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,13.000000000000000,874556.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,3.000000000000000,182000.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,15.000000000000000,1049500.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,15.000000000000000,722520.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,8.000000000000000,416250.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,22.000000000000000,1281727.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,9.000000000000000,528600.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,new,25.000000000000000,1979920.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,All beds,renewal,3.000000000000000,264250.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,13.000000000000000,874556.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,9.000000000000000,528600.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,3.000000000000000,182000.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,15.000000000000000,722520.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,16.000000000000000,986500.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,3.000000000000000,264250.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,15.000000000000000,1049500.000000000000000,398.756792046411874,6490.871802193125404
2024,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,22.000000000000000,1281727.000000000000000,398.756792046411874,6490.871802193125404
2025,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,25.000000000000000,1979920.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,6.000000000000000,457000.000000000000000,398.756792046411874,6490.871802193125404
2023,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,8.000000000000000,416250.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,7.000000000000000,472000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,renewal,2.000000000000000,178000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,All property types,All beds,new,7.000000000000000,433000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,new,10.000000000000000,574000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,renewal,1.000000000000000,68000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,2 beds,new,5.000000000000000,345000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,2 beds,renewal,1.000000000000000,110000.000000000000000,398.756792046411874,6490.871802193125404
2019,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,3 beds,new,1.000000000000000,67500.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,new,2.000000000000000,108000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,renewal,2.000000000000000,115000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,2 beds,new,2.000000000000000,111000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,2 beds,renewal,4.000000000000000,237000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,3 beds,new,1.000000000000000,88000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,3 beds,renewal,1.000000000000000,120000.000000000000000,398.756792046411874,6490.871802193125404
2020,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,4 beds,new,1.000000000000000,150000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,new,2.000000000000000,106000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,renewal,5.000000000000000,336000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,2 beds,new,5.000000000000000,327000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,2 beds,renewal,6.000000000000000,306556.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,3 beds,renewal,1.000000000000000,82000.000000000000000,398.756792046411874,6490.871802193125404
2021,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,4 beds,renewal,1.000000000000000,150000.000000000000000,398.756792046411874,6490.871802193125404
2022,Abu Dhabi City,41,AL REEM ISLAND,57,Mangroves Place,1291,2021/430340,Apartment / Duplex,1 bed,new,2.000000000000000,107000.000000000000000,398.756792046411874,6490.871802193125404
